,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,t-statistic,p-value
0,Firmicutes_C,Folate biosynthesis,-0.3709105781416616,0.4364584341607856,-0.4949506925217922,-0.246870463761531,36,True,0.0359638931297709,-6.009126287640341,2.26587633559133e-07
1,Firmicutes_C,"Isoleucine, leucine, valine biosynthesis",-0.3447631065716587,0.4191012867583628,-0.4638703742461253,-0.2256558388971921,30,True,0.0208229940627649,-5.816835649572144,4.476616579707504e-07
2,Firmicutes_C,Cobalamine/B12 biosynthesis,-0.1357748697938268,0.361759586586344,-0.2385858066120357,-0.032963932975618,29,True,0.0203588888888888,-2.6538987412022776,0.010698329744695985
3,Firmicutes_C,Phospholipid biosynthesis,0.3042585939083209,0.3912181455740613,0.1930756272693659,0.4154415605472759,37,True,0.0119283545377437,5.499318408944531,1.3685090811864314e-06
4,Firmicutes_C,Aromatic amino acid biosynthesis,0.2411765747563624,0.3101324530100649,0.1530379069395147,0.32931524257321,30,True,0.009648278201866,5.498863141163548,1.370693227893134e-06
5,Firmicutes_C,Menaquinone biosynthesis,0.1928624722121862,0.3478306181086328,0.0940101044304416,0.2917148399939308,25,True,0.0090202459711619,3.9207118303497697,0.0002744149487656478
6,Firmicutes_C,Archaeal ribosomal proteins,0.1809564448359819,0.3616752620401361,0.078169472788615,0.2837434168833489,36,True,0.0071808566581847,3.537856819987114,0.0008937320305517615
7,Firmicutes_C,Purine biosynthesis,-0.3019674246420567,0.4458455366738182,-0.4286753240351025,-0.1752595252490109,32,True,0.0069253859202714,-4.789174637808481,1.5877474332515286e-05
8,Firmicutes_C,Ribosome 30S subunit,-0.1708931625174342,0.379444220087502,-0.2787300165606639,-0.0630563084742045,45,True,0.0063101272264631,-3.1846502773616137,0.002520260338342939
9,Firmicutes_C,3D,-0.838565056075921,0.479926228163347,-0.9749585808106868,-0.7021715313411553,48,True,0.0058502798982187,-12.355128826498392,1.1470253494878898e-16
10,Firmicutes_C,TCA cycle,-0.2175144372143637,0.3762566467170613,-0.3244453929302423,-0.1105834814984851,22,True,0.0045026717557252,-4.0877931300948305,0.00016127537996746808
11,Firmicutes_C,Ribosome 50S subunit,-0.205547601037869,0.3976621599220886,-0.3185619362888968,-0.0925332657868412,18,True,0.0036383290924512,-3.6549643692268976,0.000626476808295632
12,Firmicutes_C,Asparagine biosynthesis,0.157887618582036,0.4871494426948403,0.0194412789935456,0.2963339581705264,28,True,0.0031359033078879,2.2917691365334965,0.026255297113465154
13,Firmicutes_C,Isoprenoid biosynthesis,0.155248682187679,0.307481949928131,0.0678632790112092,0.2426340853641488,15,True,0.0029144953350297,3.570206185138403,0.0008106254281015831
14,Firmicutes_C,Lysine biosynthesis,0.0706524677431979,0.4216272972654991,-0.0491726841734028,0.1904776196597987,29,False,0.0017968108566581,1.1849052320092057,0.24177013423219076
15,Firmicutes_C,Threonine biosynthesis,-0.4895922796039043,0.676406874747818,-0.6818249861903872,-0.2973595730174214,25,True,0.001526437659033,-5.118132796234087,5.152525048560617e-06
16,Firmicutes_C,Pyrimidine degradation,0.0042620305765487,0.0301371072230203,-0.0043028405187193,0.0128269016718168,1,False,0.0004832654792197,0.999999999999989,0.3222234059506809
17,Firmicutes_C,"TCA cycle, glyoxylate bypass",-0.0048599064951648,0.2969130623465637,-0.0892416650588113,0.0795218520684816,21,False,0.000468363019508,-0.11574003553445715,0.9083316075622295
18,Firmicutes_C,Pyruvate oxidation,0.1712190631631671,0.3621416532902502,0.0682995441892611,0.2741385821370731,25,True,0.0004662340966921,3.343171367642916,0.001593352263806811
19,Firmicutes_C,A/V-type ATP synthase,0.0,0.0,,,0,False,0.0,,
20,Firmicutes_C,Thymidylate biosynthesis,-0.0589798093065349,0.2078004233426749,-0.1180360361136209,7.64175005510126e-05,30,False,-0.000114961832061,-2.006974886907053,0.05028573878202236
21,Firmicutes_C,CRISPR-Cas system,-0.3003673790346224,0.4859597821175343,-0.4384756208283794,-0.1622591372408654,29,True,-0.0004215267175573,-4.370563539993571,6.432817684978754e-05
22,Firmicutes_C,Purine salvage,-0.0431423899373225,0.4967180013680787,-0.1843080838088011,0.0980233039341561,21,False,-0.0010005937234944,-0.6141568535316522,0.5419528332684171
23,Firmicutes_C,Proline degradation,-0.1463862672445487,0.3346060200268252,-0.2414802458411862,-0.0512922886479111,19,True,-0.001058074639525,-3.0935104584462696,0.00326319480401195
24,Firmicutes_C,Na+-translocating NADH dehydrogenase,0.0756935914437596,0.4309072803794136,-0.0467689024894044,0.1981560853769237,24,False,-0.001177294317218,1.242110640486721,0.22010798256472183
25,Firmicutes_C,Unknown,-0.3235018183621609,0.4705230859540516,-0.4572229996527764,-0.1897806370715453,34,True,-0.0015754028837998,-4.861617555411534,1.2413818257804703e-05
26,Firmicutes_C,Thiamine biosynthesis,-0.0700476791066482,0.5356983462808063,-0.2222914644139094,0.0821961062006129,19,False,-0.0030273282442748,-0.9246097033259567,0.35970018324874387
27,Firmicutes_C,23S rRNA modification,-0.1833333599614188,0.4111188920980114,-0.3001720561770679,-0.0664946637457696,25,True,-0.0030635199321459,-3.1532548014244024,0.0027560569816637084
28,Firmicutes_C,NAD biosynthesis,-0.0357714530753528,0.2476320299527958,-0.1061476972155067,0.034604791064801,8,False,-0.0032231891433419,-1.0214444814469272,0.3120606424770251
29,Firmicutes_C,Lipoate biosynthesis,-0.7025422118144972,0.8207426659818903,-0.9357946963513027,-0.4692897272776916,34,True,-0.0032274469889738,-6.052717649928877,1.9411153242428683e-07
30,Firmicutes_C,Translation factors,-0.1167593756260468,0.276061250390416,-0.1952151148081531,-0.0383036364439405,21,True,-0.0034552417302799,-2.9906894269124584,0.004346339292793838
31,Firmicutes_C,Serine biosynthesis,-0.0569595166772653,0.3566392266594822,-0.1583152633071654,0.0443962299526347,22,False,-0.0034765309584393,-1.1293334407675337,0.26425568992304826
32,Firmicutes_C,Pyridoxal phosphate biosynthesis,0.133932310861949,0.333225349466989,0.039230714496377,0.2286339072275211,27,True,-0.0035361407972858,2.842054044866438,0.00651597859432391
33,Firmicutes_C,Urea cycle,0.1824381451660831,0.3348091879664318,0.0872864268799477,0.2775898634522186,29,True,-0.0036191687871077,3.8530379162404307,0.0003394284622506579
34,Firmicutes_C,Biotin biosynthesis,0.0135133417479584,0.1279956793630233,-0.0228626277962644,0.0498893112921813,7,False,-0.003797998303647,0.7465389170966901,0.45890898358779
35,Firmicutes_C,Glutamine biosynthesis,0.073719956145268,0.3999546095866604,-0.0399458860909574,0.1873857983814935,19,False,-0.0038597370653095,1.3033449208890555,0.19854806047926138
