,feature_name,cultured_feature_counts,uncultured_feature_counts
0,Thiamine kinase or a related kinase (CotS) (PDB:3DXQ),8,0
1,"Uncharacterized conserved protein, DUF2132 family",6,0
2,"Beta-glucanase, GH16 family (BglS) (PDB:1AJK)",7,0
3,Primosomal replication protein N (PriB) (PDB:2PNH),8,0
4,Histidine ammonia-lyase (HutH) (PDB:1B8F),8,0
5,"DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains (CitB) (PDB:1A04)",8,0
6,"Uncharacterized conserved protein YegP, UPF0339 family (YegP) (PDB:2K49)",7,0
7,"Predicted Fe-Mo cluster-binding protein, NifX family (NifX) (PDB:1EO1)",8,0
8,"Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains (BepA) (PDB:6AIT) (PUBMED:24003122)",7,1
9,Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH (PhnH) (PDB:2FSU),8,0
10,"Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrA (NqrA) (PDB:4P6V)",5,1
11,5-deoxy-D-glucuronate isomerase (IolB) (PDB:2QJV),6,0
12,"DNA-directed RNA polymerase, alpha subunit/40 kD subunit (RpoA) (PDB:4KN7)",8,0
13,"Membrane protease YdiL, CAAX protease family (YdiL)",8,0
14,"Polyhydroxyalkanoate (PHA) synthesis regulator protein, binds DNA and PHA",7,0
15,Chemotaxis protein histidine kinase CheA (CheA) (PDB:1B3Q),8,0
16,"Predicted RNA-binding protein YitL, contains S1 domains, virulence factor B family (CvfB) (PDB:3GO5)",7,0
17,Translation elongation factor EF-1beta (EFB1) (PDB:2B7B),7,0
18,"Uncharacterized conserved protein YmfQ in lambdoid prophage, DUF2313 family (YmfQ)",8,0
19,"5-methylthioribose/5-deoxyribulose 1-phosphate isomerase (methionine salvage pathway), a paralog of eIF-2B alpha subunit (MtnA) (PDB:1T5O) (PUBMED:31950558)",8,0
20,"Folate-binding protein YgfZ, synthesis and repair of Fe-S clusters (YgfZ) (PDB:1NRK) (PUBMED:27941785;22081392)",8,0
21,"Stage 0 sporulation initiation regulator Spo0A (response regulator, REC-HTH domains) (Spo0A) (PDB:1LQ1) (PUBMED:3921963;3018427;3157992;9044256;3151993;2121995;12176382)",8,0
22,Uncharacterized conserved protein probably involved in high-affinity Fe2+ transport (Tpd) (PDB:2O6C) (PUBMED:18456808),8,0
23,Predicted flavoprotein YhiN (YhiN) (PDB:3V76),8,0
24,"Iron uptake system EfeUOB, periplasmic (or lipoprotein) component EfeO/EfeM (EfeO) (PDB:3AT7)",7,0
25,Dephospho-CoA kinase (CoaE) (PDB:1JJV),7,1
26,"Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit (RnfC)",8,0
27,"CRISPR-Cas system type III CSM-effector complex subunit Csm3, RAMP superfamily Cas7 group (Csm3) (PDB:6IFN)",8,0
28,"1,2-phenylacetyl-CoA epoxidase, catalytic subunit (YdbO) (PDB:1OTK)",8,0
29,ERCC4-related helicase (MPH1) (PDB:1WP9),5,1
30,Phage large terminase packaging protein,7,0
31,"Cytochrome oxidase maturation protein, CcoS/FixS family (FixS)",8,0
32,"Uncharacterized conserved protein YvlB, contains  DUF4097 and DUF4098 domains (YvlB)",8,0
33,Stage 0 sporulation initiation response regulator Spo0F (Spo0F) (PUBMED:19234443;21760923),8,0
34,Type VI protein secretion system component TssL/VasF/DotU (DotU) (PDB:3U66) (PUBMED:25471186),8,0
35,Predicted Fe-S cluster biosynthesis protein YqkB (YqkB),8,0
36,"Uncharacterized membrane protein YccF, DUF307 family (YccF)",8,0
37,Predicted acetyltransferase (Eis) (PDB:2HV2),7,0
38,5-oxoprolinase subunit C/Allophanate hydrolase subunit 2 (PxpC) (PDB:3MML) (PUBMED:28830929),6,1
39,"Uncharacterized membrane protein, DUF368 family",5,1
40,"Multisubunit Na+/H+ antiporter, MnhB subunit (MnhB)",8,0
41,"Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding) (Sbm) (PDB:1B1A)",7,0
42,"ABC-type hemin transport system, periplasmic component (ChuT) (PDB:3MD9)",8,0
43,Alpha/beta superfamily hydrolase (PDB:2FUK),4,1
44,"ssRNA-specific RNase YbeY, 16S rRNA maturation enzyme (YbeY) (PDB:1XM5) (PUBMED:17407324;23543739)",7,0
45,"DNA-binding transcriptional regulator LsrR, DeoR family (DeoR) (PDB:2GNP) (PUBMED:23974133;24893262)",8,0
46,Pyridoxal 5'-phosphate synthase subunit PdxT (glutamine amidotransferase) (PdxT) (PDB:2NV0) (PUBMED:18801996;24083939),8,0
47,Mu-like prophage protein gp36 (gp36),6,1
48,"Predicted  nucleic acid-binding protein, contains Zn-ribbon domain",8,0
49,"Phosphotransferase system, fructose-specific IIC component (FrwC)",8,0
50,Sensor histidine kinase WalK (WalK) (PDB:4I5S),8,0
51,"Flavodoxin NrdI, NrdF-interacting activator of class Ib ribonucleotide reductase (NrdI) (PDB:1RLJ) (PUBMED:20688982)",4,1
52,Uncharacterized conserved protein (PDB:3KE2),4,0
53,DNA mismatch repair protein MutH (MutH) (PDB:1AZO),6,0
54,Pyruvoyl-dependent arginine decarboxylase (PdaD) (PDB:1MT1),6,1
55,"Spore germination protein YpeB, HAD superfamily, activates cortex-lytic enzyme SleB (YpeB)",6,1
56,Uncharacterized conserved protein (PDB:2KPP),7,0
57,D-alanyl-D-alanine carboxypeptidase (DacB) (PDB:1W5D),7,0
58,"UDP:flavonoid glycosyltransferase YjiC, YdhE family (YjiC) (PDB:2ACV) (PUBMED:23974133)",6,0
59,"Aspartate carbamoyltransferase, catalytic subunit (PyrB) (PDB:1NBE)",7,0
60,Aminoglycoside N3'-acetyltransferase (YokD) (PDB:2NYG),7,1
61,"ABC-type sulfate transport system, periplasmic component (Sbp) (PDB:5UM2)",7,0
62,Cobalamin biosynthesis protein CbiG (CbiG),8,0
63,Predicted transcriptional regulator (PDB:1R7J),8,0
64,Di- and tricarboxylate antiporter (CitT) (PDB:4F35),8,0
65,Threonyl-tRNA synthetase (ThrS) (PDB:1NYQ),8,0
66,"ABC-type transport system involved in Fe-S cluster assembly, permease and ATPase components (ATM1) (PDB:4MRN)",8,0
67,Lipoprotein-anchoring transpeptidase ErfK/SrfK (ErfK) (PDB:4LZH),8,0
