,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,lower_90,upper_90,t-statistic,p-value
0,Verrucomicrobiota,Purine salvage,4.8234861819389065,0.7815537773064399,,,50,True,3.342172677595632,4.638179702453117,5.008792661424696,43.640244436708784,6.997734306412522e-41
1,Verrucomicrobiota,Menaquinone biosynthesis,-11.818519769016271,1.7345351982647972,,,50,True,1.8312699453551984,-12.229778239600837,-11.40726129843171,-48.17979756547372,6.111354170909812e-43
2,Verrucomicrobiota,Thiamine biosynthesis,-5.033642875121696,1.4469335195317523,,,50,True,0.5798863387978178,-5.376710958649468,-4.690574791593924,-24.599077725573377,3.1414628771762566e-29
3,Verrucomicrobiota,Urea cycle,5.026502358442432,1.8867220330324608,,,50,True,0.3741683060109342,4.579160373973419,5.473844342911445,18.838354781876166,4.3457984200771906e-24
4,Verrucomicrobiota,Proline degradation,2.0630377814451664,2.207769402472258,,,36,True,0.2683278688524654,1.5395754332769371,2.586500129613396,6.607519804696897,2.6912503249828415e-08
5,Verrucomicrobiota,Folate biosynthesis,-1.7818635250351034,1.661677998723741,,,36,True,0.1971803278688568,-2.1758475462546127,-1.3878795038155944,-7.582502642924869,8.352041444294173e-10
6,Verrucomicrobiota,Molybdopterin biosynthesis,1.366153315566305,1.4099758907777529,,,31,True,0.1348415300546518,1.031847889546439,1.700458741586171,6.851296393760025,1.1275743408936875e-08
7,Verrucomicrobiota,Fatty acid biosynthesis,-0.931980342675551,1.12945516765527,,,29,True,0.1279300546448164,-1.1997742769286088,-0.6641864084224932,-5.834756784605602,4.201842921033089e-07
8,Verrucomicrobiota,Pyrimidine salvage,0.0927868297920327,0.6561019655074832,,,1,False,0.0149071038251413,-0.0627750124536966,0.2483486720377621,0.9999999999999997,0.3222234059506758
9,Verrucomicrobiota,Asparagine biosynthesis,0.0063319067994426,0.0447733423572708,,,1,False,0.0067759562841563,-0.0042838571926808,0.0169476707915661,0.9999999999999981,0.32222340595067633
10,Verrucomicrobiota,tRNA modification,0.0288104279498062,0.2037204897219443,,,1,False,0.0055562841530078,-0.019491720725873,0.0771125766254855,0.9999999999999989,0.322223405950676
11,Verrucomicrobiota,Glycine cleavage,-0.0358584478731525,0.1575895937982146,,,4,False,0.0020327868852506,-0.0732229564690757,0.0015060607227705,-1.608973729978466,0.1140468680747223
12,Verrucomicrobiota,Serine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
13,Verrucomicrobiota,Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
14,Verrucomicrobiota,Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
15,Verrucomicrobiota,Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
16,Verrucomicrobiota,Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
17,Verrucomicrobiota,Lysine biosynthesisTCA cycle,0.0,0.0,,,0,False,0.0,,,,
18,Verrucomicrobiota,A/V-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
19,Verrucomicrobiota,Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
20,Verrucomicrobiota,Archaeal ribosomal proteins,0.0,0.0,,,0,False,0.0,,,,
21,Verrucomicrobiota,Threonine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
22,Verrucomicrobiota,Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
23,Verrucomicrobiota,Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
24,Verrucomicrobiota,Pyridoxal phosphate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
25,Verrucomicrobiota,Aminoacyl-tRNA synthetases,0.0,0.0,,,0,False,0.0,,,,
26,Verrucomicrobiota,Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
27,Verrucomicrobiota,Phospholipid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
28,Verrucomicrobiota,Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
29,Verrucomicrobiota,Aromatic amino acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
30,Verrucomicrobiota,Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
31,Verrucomicrobiota,Pantothenate/CoA biosynthesis,0.0,0.0,,,0,False,0.0,,,,
32,Verrucomicrobiota,16S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
33,Verrucomicrobiota,Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
34,Verrucomicrobiota,RNA polymerase,0.0,0.0,,,0,False,0.0,,,,
35,Verrucomicrobiota,Photosystem I,0.0,0.0,,,0,False,0.0,,,,
36,Verrucomicrobiota,CRISPR-Cas system,0.0,0.0,,,0,False,0.0,,,,
37,Verrucomicrobiota,Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
38,Verrucomicrobiota,Ribosome 30S subunit,0.0,0.0,,,0,False,0.0,,,,
39,Verrucomicrobiota,Cysteine biosynthesis,0.0013543175020173,0.0095764708955611,,,1,False,0.0,-0.0009162647139249,0.0036248997179597,0.9999999999999464,0.3222234059507012
40,Verrucomicrobiota,NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
41,Verrucomicrobiota,Glycolysis,0.0,0.0,,,0,False,0.0,,,,
42,Verrucomicrobiota,Photosystem II,0.0,0.0,,,0,False,0.0,,,,
43,Verrucomicrobiota,Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
44,Verrucomicrobiota,23S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
45,Verrucomicrobiota,Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
46,Verrucomicrobiota,TCA cycle,0.0,0.0,,,0,False,0.0,,,,
47,Verrucomicrobiota,Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
48,Verrucomicrobiota,Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
49,Verrucomicrobiota,Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
50,Verrucomicrobiota,Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
51,Verrucomicrobiota,Translation factors,0.0,0.0,,,0,False,0.0,,,,
52,Verrucomicrobiota,"TCA cycle, glyoxylate bypass",0.0,0.0,,,0,False,0.0,,,,
53,Verrucomicrobiota,Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
54,Verrucomicrobiota,Gluconeogenesis,0.0,0.0,,,0,False,0.0,,,,
55,Verrucomicrobiota,Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
56,Verrucomicrobiota,"Isoleucine, leucine, valine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
57,Verrucomicrobiota,Pyrimidine salvagetRNA modification,0.0,0.0,,,0,False,0.0,,,,
58,Verrucomicrobiota,NAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
59,Verrucomicrobiota,Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
60,Verrucomicrobiota,FoF1-type ATP synthase,0.0485228579980232,0.3431084193295415,,,1,False,0.0,-0.0328281828567917,0.1298738988528383,0.9999999999999989,0.322223405950676
61,Verrucomicrobiota,Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
62,Verrucomicrobiota,3D,0.4338449194604691,0.927739370585988,,,15,True,-0.0359125683060076,0.2138778210527998,0.6538120178681384,3.3066903729660755,0.001772456472938739
63,Verrucomicrobiota,Na+-translocating NADH dehydrogenase,10.225924465670968,2.278550937370676,,,50,True,-0.3306666666666598,9.685679808433962,10.766169122907971,31.7342939979272,2.47689970073452e-34
64,Verrucomicrobiota,Ribosome 50S subunit,1.1412988428986346,1.5582685955930546,,,23,True,-0.3504524590163894,0.7718332015990791,1.51076448419819,5.178954086967558,4.175975258764492e-06
65,Verrucomicrobiota,Glutamine biosynthesis,-2.6448879307745545,1.4606178000706418,,,49,True,-0.4947803278688478,-2.991200558599325,-2.298575302949784,-12.80429549221358,2.9915870453448e-17
66,Verrucomicrobiota,Thymidylate biosynthesis,2.0864202228909563,1.572129764380083,,,43,True,-0.5006076502732194,1.713668097072914,2.4591723487089983,9.384224645048224,1.5895518574442833e-12
67,Verrucomicrobiota,2Fe2S,1.5909540949484997,1.8715559645159328,,,28,True,-0.5477683060109216,1.1472079868555485,2.034700203041451,6.010904565098371,2.2516268272991892e-07
68,Verrucomicrobiota,Histidine biosynthesis,4.0246880491467305,3.204661111503235,,,42,True,-0.6847781420764983,3.264862576145607,4.784513522147853,8.880452917460497,8.892382184959963e-12
