,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance
0,Firmicutes_A,DNA-binding protein YaaA associated with the oxidative stress response (YaaA) (PDB:5CAJ) (PUBMED:21378183;32796037),8.283670659866397,0.7585753698094178,8.06808592539327,8.499255394339524,50,True,1.6063315310182071
1,Firmicutes_A,dsDNA-binding nucleoid-associated protein YejK/NdpA (NdpA) (PUBMED:24043617),-7.2379852312158555,0.5856919713188815,-7.4044370475351045,-7.0715334148966065,50,True,0.05141804739765495
2,Firmicutes_A,"ATP-dependent protease HslVU (ClpYQ), peptidase subunit (HslV) (PDB:5JI3)",-6.217433957599445,0.5763497721538064,-6.381230750296053,-6.053637164902836,50,True,4.895104047331067e-05
3,Firmicutes_A,"7,8-dihydroneopterin aldolase MptD (tetrahydrofolate and tetrahydromethanopterin biosynthesis) (MptD) (PDB:2I52) (PUBMED:22931285)",0.0,0.0,,,0,False,0.0
4,Firmicutes_A,"Tetrahydromethanopterin S-methyltransferase, subunit C (MtrC)",0.0,0.0,,,0,False,0.0
5,Firmicutes_A,Mannosyltransferase OCH1 or related enzyme (OCH1),0.0,0.0,,,0,False,0.0
6,Firmicutes_A,Flagellar capping protein FliD (FliD) (PDB:5FHY),0.0,0.0,,,0,False,0.0
7,Firmicutes_A,"Uncharacterized conserved protein, DUF2099 domain",0.0,0.0,,,0,False,0.0
8,Firmicutes_A,"ssDNA abasic site-binding protein YedK/HMCES, SRAP family (SRAP) (PDB:1ZN6) (PUBMED:30554877;31504793)",0.0,0.0,,,0,False,0.0
9,Firmicutes_A,"Periplasmic serine protease, ClpP class (SppA) (PDB:3BEZ)",0.0,0.0,,,0,False,0.0
10,Firmicutes_A,Precorrin-4 methylase (CobM) (PDB:4E16),0.0,0.0,,,0,False,0.0
11,Firmicutes_A,"GMP synthase, glutamine amidotransferase domain (GuaA1) (PDB:4WIM)",0.0,0.0,,,0,False,0.0
12,Firmicutes_A,Predicted kinase related to galactokinase and mevalonate kinase (PDB:4USK),0.0,0.0,,,0,False,0.0
13,Firmicutes_A,Regulatory P domain of the subtilisin-like proprotein convertases and other proteases (PDB:1OT5),0.0,0.0,,,0,False,0.0
14,Firmicutes_A,"Uncharacterized conserved protein, DUF366 domain (PDB:2DDZ)",0.0,0.0,,,0,False,0.0
15,Firmicutes_A,"Predicted transcription regulator, contains HTH domain, MarR family",0.0,0.0,,,0,False,0.0
16,Firmicutes_A,"Archease, activates RNA ligation by RtcB (tRNA splicing) (ARCH) (PDB:1J5U) (PUBMED:24435797)",0.0,0.0,,,0,False,0.0
17,Firmicutes_A,Membrane protein TolA involved in colicin uptake (TolA) (PDB:1S62),0.0,0.0,,,0,False,0.0
18,Firmicutes_A,S-formylglutathione hydrolase FrmB (FrmB) (PDB:1DQY),0.0,0.0,,,0,False,0.0
19,Firmicutes_A,"Predicted transcriptional regulator, ArsR family",0.0,0.0,,,0,False,0.0
20,Firmicutes_A,FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor) (Tig) (PDB:5OWI),0.0,0.0,,,0,False,0.0
21,Firmicutes_A,Sulfur carrier protein ThiS (thiamine biosynthesis) (ThiS) (PDB:1F0Z),0.0,0.0,,,0,False,0.0
22,Firmicutes_A,DNA-binding transcriptional regulator AlpA (AlpA),0.0,0.0,,,0,False,0.0
23,Firmicutes_A,Disulfide oxidoreductase YuzD (YuzD) (PDB:1XG8),0.0,0.0,,,0,False,0.0
24,Firmicutes_A,Peptidoglycan hydrolase (amidase) enhancer domain SpoIID (SpoIID),0.0,0.0,,,0,False,0.0
25,Firmicutes_A,"ABC-type proline/glycine betaine transport system, periplasmic component (ProX) (PDB:1R9L)",0.0,0.0,,,0,False,0.0
26,Firmicutes_A,"Excinuclease UvrABC, nuclease subunit (UvrC) (PDB:2NRT) (PUBMED:24513124)",0.0,0.0,,,0,False,0.0
27,Firmicutes_A,"Uncharacterized conserved protein, DUF1653 family (PDB:3BE3)",0.0,0.0,,,0,False,0.0
28,Firmicutes_A,"Predicted nuclease of restriction endonuclease-like (RecB) superfamily,  DUF1016 family (YhcG) (PUBMED:16011798)",0.0,0.0,,,0,False,0.0
29,Firmicutes_A,rRNA-processing protein FCF1 (Fcf1) (PDB:4MJ7),0.0,0.0,,,0,False,0.0
30,Firmicutes_A,"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)",0.0,0.0,,,0,False,0.0
31,Firmicutes_A,"Predicted nucleotidyltransferase, MJ0604 family (MJ0604) (PDB:5YEP)",-0.00023594230454811608,0.001668364035147545,-0.0007100861165363207,0.00023820150744008852,1,False,0.0
32,Firmicutes_A,Tryptophan synthase beta chain (TrpB) (PDB:2DH5),0.0,0.0,,,0,False,0.0
33,Firmicutes_A,Formylmethanofuran dehydrogenase subunit A (FwdA) (PDB:5T5I),0.0,0.0,,,0,False,0.0
34,Firmicutes_A,L-lactate permease (LldP),0.0,0.0,,,0,False,0.0
35,Firmicutes_A,Predicted flavin-containing amine oxidase (Ppro0129),0.0,0.0,,,0,False,0.0
36,Firmicutes_A,tRNA U34 5-methylaminomethyl-2-thiouridine-forming methyltransferase MnmC (MnmC) (PDB:3AWI),0.0,0.0,,,0,False,0.0
37,Firmicutes_A,Ribosome maturation protein Sdo1 (Sdo1),0.0,0.0,,,0,False,0.0
38,Firmicutes_A,"EndoRNase involved in mRNA decay, NYN (Nedd4-BP1/Rae1/YacP nuclease) family,  contains PIN domain (Rae1) (PDB:5MQ8) (PUBMED:28363943)",0.0,0.0,,,0,False,0.0
39,Firmicutes_A,Predicted CoA-binding protein (YccU) (PDB:1IUK),-0.0022364909578241527,0.012810171539473936,-0.005877101422920776,0.0014041195072724702,2,False,0.0
40,Firmicutes_A,Predicted nucleotidyltransferase,-0.0005607455417228996,0.0031857837480065276,-0.0014661352640063217,0.00034464418056052255,2,False,0.0
41,Firmicutes_A,Uncharacterized sporulation protein YodI (YodI) (PUBMED:9734814),0.0,0.0,,,0,False,0.0
42,Firmicutes_A,Flavin-binding protein dodecin (PDB:1MOG) (PUBMED:12679016),0.0,0.0,,,0,False,0.0
43,Firmicutes_A,"Putative translation regulator, IMPACT (imprinted ancient) protein family (YIH1) (PDB:1VI7) (PUBMED:15126500)",0.0,0.0,,,0,False,0.0
44,Firmicutes_A,Folylpolyglutamate synthase/Dihydropteroate synthase (FolC) (PDB:1W78),0.0,0.0,,,0,False,0.0
45,Firmicutes_A,Zn-dependent membrane protease YugP (YugP),0.0,0.0,,,0,False,0.0
46,Firmicutes_A,Outer membrane receptor for monomeric catechols (Fiu),0.0,0.0,,,0,False,0.0
47,Firmicutes_A,1-acyl-sn-glycerol-3-phosphate acyltransferase (PlsC) (PDB:1IUQ),0.0,0.0,,,0,False,0.0
48,Firmicutes_A,DNA-binding nucleoid-associated protein YbaB/EfbC (YbaB) (PDB:1J8B) (PUBMED:19594923;22544270),0.0,0.0,,,0,False,0.0
49,Firmicutes_A,Polysaccharide pyruvyl transferase family protein WcaK (colanic acid biosynthesis) (WcaK),0.0,0.0,,,0,False,0.0
50,Firmicutes_A,O-succinylbenzoate synthase (MenC) (PDB:1FHU),0.0,0.0,,,0,False,0.0
51,Firmicutes_A,"Uncharacterized conserved protein, UPF0548 family",0.0,0.0,,,0,False,0.0
52,Firmicutes_A,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain (PDB:3E11)",0.0,0.0,,,0,False,0.0
53,Firmicutes_A,"TRAP-type C4-dicarboxylate transport system, large permease component (DctQ)",0.0,0.0,,,0,False,0.0
54,Firmicutes_A,Archaeal/vacuolar-type H+-ATPase catalytic subunit A/Vma1 (NtpA) (PDB:3J9T),0.0,0.0,,,0,False,0.0
55,Firmicutes_A,"Beta-galactosidase, beta subunit (EbgC) (PDB:1JOP)",0.0,0.0,,,0,False,0.0
56,Firmicutes_A,Transcription elongation factor SPT5 (SPT5),0.0,0.0,,,0,False,0.0
57,Firmicutes_A,"Stalled ribosome rescue protein Dom34, pelota family (PelA) (PDB:2VGM)",0.0,0.0,,,0,False,0.0
58,Firmicutes_A,Type VI protein secretion system component TssL/VasF/DotU (DotU) (PDB:3U66) (PUBMED:25471186),0.0,0.0,,,0,False,0.0
59,Firmicutes_A,Histidinol phosphatase or related hydrolase of the PHP family (HIS2) (PDB:1M65),0.0,0.0,,,0,False,0.0
60,Firmicutes_A,"Uncharacterized conserved protein YcgL, UPF0745 family (YcgL) (PDB:2H7A) (PUBMED:17221885)",0.0,0.0,,,0,False,0.0
61,Firmicutes_A,3-phytase (myo-inositol-hexaphosphate 3-phosphohydrolase) (Phy) (PDB:1CVM),0.0,0.0,,,0,False,0.0
62,Firmicutes_A,Leucyl-tRNA synthetase (LeuS) (PDB:6LPF),0.0,0.0,,,0,False,0.0
63,Firmicutes_A,"Sporulation protein KbaA, activator of histidine kinase KinB (KbaA) (PUBMED:8969501;2517635)",0.0,0.0,,,0,False,0.0
64,Firmicutes_A,"Ethanolamine ammonia-lyase, small subunit (EutC) (PDB:5YSN)",0.0,0.0,,,0,False,0.0
65,Firmicutes_A,"Uncharacterized conserved protein VgrG, implicated in type VI secretion and phage assembly (VgrG) (PDB:6SJL) (PUBMED:16980477)",-0.003926336355897378,0.020281909266661086,-0.009690391185359777,0.0018377184735650209,3,False,0.0
66,Firmicutes_A,Small-conductance mechanosensitive channel MscK (MscK),-0.03184341864398503,0.14850300369120528,-0.07404750526925175,0.010360667981281685,3,False,0.0
67,Firmicutes_A,"Rubrerythrin, includes spore coat protein YhjR (YhjR) (PDB:2E0Z)",0.0,0.0,,,0,False,0.0
68,Firmicutes_A,"Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase (RhaD) (PDB:3M4R)",-0.006259922678983786,0.032373266514753966,-0.015460303212515292,0.0029404578545477204,3,False,0.0
69,Firmicutes_A,Pyruvate carboxylase (PycA) (PDB:5VYW),0.0,0.0,,,0,False,0.0
70,Firmicutes_A,Tellurite resistance protein TehA and related permeases (TehA) (PDB:3M71),0.0,0.0,,,0,False,0.0
71,Firmicutes_A,"Cell division protein SepF/YlmF, interacts with FtsZ (SepF) (PDB:3ZIH) (PUBMED:16420366;24218584)",0.0,0.0,,,0,False,0.0
72,Firmicutes_A,"Uncharacterized copper-binding protein, cupredoxin-like subfamily",0.0,0.0,,,0,False,0.0
73,Firmicutes_A,Orotate phosphoribosyltransferase (PyrE) (PDB:4WML),0.0,0.0,,,0,False,0.0
74,Firmicutes_A,Predicted RNA methylase,0.0,0.0,,,0,False,0.0
75,Firmicutes_A,"DNA-binding transcriptional regulator, LysR family (LysR) (PDB:2FYI)",0.0,0.0,,,0,False,0.0
76,Firmicutes_A,Threonine synthase (ThrC) (PDB:1VB3),0.0,0.0,,,0,False,0.0
77,Firmicutes_A,"Exosome complex RNA-binding protein Csl4, contains S1 and Zn-ribbon domains (Csl4) (PDB:2BA1)",0.0,0.0,,,0,False,0.0
78,Firmicutes_A,Predicted metal-dependent peptidase,0.0,0.0,,,0,False,0.0
79,Firmicutes_A,Lipase chaperone LimK (LimK),0.0,0.0,,,0,False,0.0
80,Firmicutes_A,Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW),0.0,0.0,,,0,False,0.0
81,Firmicutes_A,"Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit (RnfG)",0.0,0.0,,,0,False,0.0
82,Firmicutes_A,Formate dehydrogenase maturation protein FdhE (FdhE) (PDB:2FIY),0.0,0.0,,,0,False,0.0
